yaw,pitch,face,class
43.0,38.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
37.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
37.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
44.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
43.0,36.0,1.0,3.0
44.0,36.0,1.0,3.0
43.0,36.0,1.0,3.0
44.0,36.0,1.0,3.0
43.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
39.0,37.0,1.0,1.0
42.0,36.0,1.0,3.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
44.0,35.0,1.0,3.0
43.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
43.0,36.0,1.0,3.0
43.0,36.0,1.0,3.0
43.0,36.0,1.0,3.0
39.0,37.0,1.0,1.0
43.0,36.0,1.0,3.0
43.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
37.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
41.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,38.0,1.0,1.0
40.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
43.0,36.0,1.0,3.0
43.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
43.0,36.0,1.0,3.0
43.0,37.0,1.0,1.0
43.0,36.0,1.0,3.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
44.0,37.0,1.0,2.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
44.0,37.0,1.0,2.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
42.0,38.0,1.0,1.0
43.0,38.0,1.0,1.0
44.0,38.0,1.0,2.0
44.0,38.0,1.0,2.0
44.0,38.0,1.0,2.0
45.0,37.0,1.0,2.0
45.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
44.0,38.0,1.0,2.0
44.0,38.0,1.0,2.0
45.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
45.0,37.0,1.0,2.0
45.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
44.0,37.0,1.0,2.0
44.0,37.0,1.0,2.0
43.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
41.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
40.0,37.0,1.0,1.0
38.0,37.0,1.0,1.0
35.0,37.0,1.0,1.0
36.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
37.0,37.0,1.0,1.0
40.0,38.0,1.0,1.0
35.0,38.0,1.0,1.0
38.0,40.0,1.0,1.0
44.0,38.0,1.0,2.0
44.0,38.0,1.0,2.0
44.0,38.0,1.0,2.0
44.0,38.0,1.0,2.0
41.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
45.0,40.0,1.0,2.0
40.0,40.0,1.0,1.0
45.0,40.0,1.0,2.0
43.0,40.0,1.0,1.0
43.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
42.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
40.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,39.0,1.0,1.0
39.0,38.0,1.0,1.0
41.0,38.0,1.0,1.0
42.0,36.0,1.0,3.0
39.0,37.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,36.0,1.0,3.0
38.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
35.0,38.0,1.0,1.0
37.0,40.0,1.0,1.0
36.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
36.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,40.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
37.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
37.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
41.0,37.0,1.0,1.0
42.0,37.0,1.0,1.0
43.0,37.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,37.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,40.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,40.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,40.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
39.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
43.0,37.0,1.0,1.0
44.0,36.0,1.0,3.0
43.0,37.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
38.0,38.0,1.0,1.0
45.0,41.0,1.0,2.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
